date,sku,on_hand_units,on_order_units,lead_time_days,reorder_point_units,inventory_value
2021-01-17,SKU0147,0,0,18,10,0.0
2021-01-17,SKU0148,14,3,24,10,18150.44
2021-01-17,SKU0149,8,8,22,10,9481.04
2021-01-17,SKU0150,0,10,27,10,0.0
2021-01-17,SKU0151,0,11,14,10,0.0
2021-01-17,SKU0152,0,0,18,10,0.0
2021-01-17,SKU0153,0,0,16,10,0.0
2021-01-17,SKU0154,3,2,28,10,2456.19
2021-01-17,SKU0155,12,0,12,10,9435.84
2021-01-17,SKU0156,3,1,20,10,6790.32
2021-01-17,SKU0157,12,5,8,10,29616.6
2021-01-17,SKU0158,0,0,27,10,0.0
2021-01-17,SKU0159,2,0,14,10,586.04
2021-01-17,SKU0160,0,0,13,10,0.0
2021-01-17,SKU0161,0,3,20,10,0.0
2021-01-17,SKU0162,9,0,17,10,22423.77
2021-01-17,SKU0163,6,0,27,10,5999.82
2021-01-17,SKU0164,8,0,18,10,4137.84
2021-01-17,SKU0165,0,3,18,10,0.0
2021-01-17,SKU0166,7,0,7,10,4060.28
2021-01-17,SKU0167,12,0,5,10,11108.28
2021-01-17,SKU0168,5,5,15,10,2727.4
2021-01-17,SKU0169,0,3,30,10,0.0
2021-01-17,SKU0170,2,8,28,10,322.66
2021-01-17,SKU0171,2,2,21,10,521.3
2021-01-17,SKU0172,0,0,21,10,0.0
2021-01-17,SKU0173,0,0,15,10,0.0
2021-01-17,SKU0174,0,9,9,10,0.0
2021-01-17,SKU0175,9,0,5,10,18666.63
2021-01-17,SKU0176,1,0,13,10,1241.53
2021-01-17,SKU0177,13,0,13,10,13288.21
2021-01-17,SKU0178,0,0,9,10,0.0
2021-01-17,SKU0179,3,0,11,10,7912.53
2021-01-17,SKU0180,13,2,5,10,33387.64
2021-01-17,SKU0181,15,0,20,10,3391.2
2021-01-17,SKU0182,0,6,29,10,0.0
2021-01-17,SKU0183,13,0,22,10,10225.28
2021-01-17,SKU0184,9,0,16,10,7408.98
2021-01-17,SKU0185,9,2,15,10,15809.13
2021-01-17,SKU0186,2,0,12,10,2614.32
2021-01-17,SKU0187,8,1,8,10,1942.72
2021-01-17,SKU0188,7,0,20,10,8284.36
2021-01-17,SKU0189,0,11,19,10,0.0
2021-01-17,SKU0190,0,0,5,10,0.0
2021-01-17,SKU0191,9,4,15,10,22653.27
2021-01-17,SKU0192,9,10,12,10,2256.21
2021-01-17,SKU0193,6,0,9,10,16692.24
2021-01-17,SKU0194,0,0,23,10,0.0
2021-01-17,SKU0195,0,0,18,10,0.0
2021-01-17,SKU0196,0,2,21,10,0.0
2021-01-17,SKU0197,13,0,23,10,38229.75
2021-01-17,SKU0198,0,7,30,10,0.0
2021-01-17,SKU0199,7,0,25,10,16523.36
2021-01-17,SKU0200,0,0,21,10,0.0
2021-01-24,SKU0001,0,12,26,10,0.0
2021-01-24,SKU0002,6,1,24,10,12774.9
2021-01-24,SKU0003,10,0,19,10,8710.2
2021-01-24,SKU0004,15,3,28,10,43659.15
2021-01-24,SKU0005,0,0,8,10,0.0
2021-01-24,SKU0006,0,1,28,10,0.0
2021-01-24,SKU0007,1,2,27,10,1403.15
2021-01-24,SKU0008,0,0,18,10,0.0
2021-01-24,SKU0009,0,0,24,10,0.0
2021-01-24,SKU0010,5,0,18,10,13587.75
2021-01-24,SKU0011,0,0,11,10,0.0
2021-01-24,SKU0012,0,4,25,10,0.0
2021-01-24,SKU0013,3,0,11,10,2961.81
2021-01-24,SKU0014,0,0,13,10,0.0
2021-01-24,SKU0015,19,2,18,10,11640.16
2021-01-24,SKU0016,0,0,26,10,0.0
2021-01-24,SKU0017,13,0,14,10,29896.23
2021-01-24,SKU0018,6,5,17,10,13118.64
2021-01-24,SKU0019,8,0,6,10,10824.56
2021-01-24,SKU0020,3,0,8,10,5757.6
2021-01-24,SKU0021,0,7,6,10,0.0
2021-01-24,SKU0022,0,0,6,10,0.0
2021-01-24,SKU0023,0,18,27,10,0.0
2021-01-24,SKU0024,3,5,26,10,3917.52
2021-01-24,SKU0025,8,8,26,10,1765.44
2021-01-24,SKU0026,0,10,6,10,0.0
2021-01-24,SKU0027,0,7,7,10,0.0
2021-01-24,SKU0028,0,9,12,10,0.0
2021-01-24,SKU0029,5,0,19,10,1999.35
2021-01-24,SKU0030,5,12,13,10,9020.85
2021-01-24,SKU0031,0,0,17,10,0.0
2021-01-24,SKU0032,12,5,9,10,33394.2
2021-01-24,SKU0033,0,0,24,10,0.0
2021-01-24,SKU0034,4,5,13,10,4423.68
2021-01-24,SKU0035,6,5,6,10,10881.9
2021-01-24,SKU0036,0,0,24,10,0.0
2021-01-24,SKU0037,8,0,28,10,23038.56
2021-01-24,SKU0038,0,4,5,10,0.0
2021-01-24,SKU0039,0,0,16,10,0.0
2021-01-24,SKU0040,1,3,26,10,339.92
2021-01-24,SKU0041,6,0,23,10,9067.86
2021-01-24,SKU0042,11,0,27,10,16753.55
2021-01-24,SKU0043,0,0,15,10,0.0
2021-01-24,SKU0044,0,4,14,10,0.0
2021-01-24,SKU0045,5,0,23,10,7365.6
2021-01-24,SKU0046,0,2,8,10,0.0
2021-01-24,SKU0047,0,5,11,10,0.0
2021-01-24,SKU0048,5,1,20,10,8049.75
2021-01-24,SKU0049,0,0,22,10,0.0
2021-01-24,SKU0050,0,0,8,10,0.0
2021-01-24,SKU0051,0,0,18,10,0.0
2021-01-24,SKU0052,0,0,14,10,0.0
2021-01-24,SKU0053,0,0,18,10,0.0
2021-01-24,SKU0054,3,6,29,10,5120.1
2021-01-24,SKU0055,6,2,6,10,2489.22
2021-01-24,SKU0056,0,1,30,10,0.0
2021-01-24,SKU0057,10,0,16,10,9155.8
2021-01-24,SKU0058,0,4,25,10,0.0
2021-01-24,SKU0059,0,0,16,10,0.0
2021-01-24,SKU0060,9,0,13,10,20961.72
2021-01-24,SKU0061,0,7,25,10,0.0
2021-01-24,SKU0062,0,1,22,10,0.0
2021-01-24,SKU0063,0,0,8,10,0.0
2021-01-24,SKU0064,10,4,23,10,2085.0
2021-01-24,SKU0065,0,2,24,10,0.0
2021-01-24,SKU0066,0,6,15,10,0.0
2021-01-24,SKU0067,0,1,29,10,0.0
2021-01-24,SKU0068,0,0,21,10,0.0
2021-01-24,SKU0069,0,0,13,10,0.0
2021-01-24,SKU0070,9,0,5,10,25770.69
2021-01-24,SKU0071,0,10,22,10,0.0
2021-01-24,SKU0072,0,10,10,10,0.0
2021-01-24,SKU0073,3,0,24,10,2526.9
2021-01-24,SKU0074,0,0,18,10,0.0
2021-01-24,SKU0075,0,0,17,10,0.0
2021-01-24,SKU0076,7,0,9,10,1611.68
2021-01-24,SKU0077,0,0,23,10,0.0
2021-01-24,SKU0078,0,5,9,10,0.0
2021-01-24,SKU0079,0,0,15,10,0.0
2021-01-24,SKU0080,0,0,26,10,0.0
2021-01-24,SKU0081,24,0,28,10,64399.2
2021-01-24,SKU0082,0,6,30,10,0.0
2021-01-24,SKU0083,7,0,29,10,11232.83
2021-01-24,SKU0084,0,0,19,10,0.0
2021-01-24,SKU0085,0,0,10,10,0.0
2021-01-24,SKU0086,8,0,26,10,16150.56
2021-01-24,SKU0087,10,1,25,10,11836.1
2021-01-24,SKU0088,0,10,30,10,0.0
2021-01-24,SKU0089,0,0,21,10,0.0
2021-01-24,SKU0090,0,2,8,10,0.0
2021-01-24,SKU0091,4,0,18,10,11267.04
2021-01-24,SKU0092,1,0,16,10,798.81
2021-01-24,SKU0093,0,11,26,10,0.0
2021-01-24,SKU0094,3,0,15,10,7530.69
2021-01-24,SKU0095,4,6,13,10,2178.08
2021-01-24,SKU0096,12,0,7,10,7438.56
2021-01-24,SKU0097,0,14,26,10,0.0
2021-01-24,SKU0098,0,0,24,10,0.0
2021-01-24,SKU0099,20,0,6,10,13393.2
2021-01-24,SKU0100,0,0,16,10,0.0
2021-01-24,SKU0101,10,0,17,10,23544.7
2021-01-24,SKU0102,0,1,17,10,0.0
2021-01-24,SKU0103,6,0,28,10,9312.9
2021-01-24,SKU0104,422,111,8,40,218300.6
2021-01-24,SKU0105,3,10,12,10,421.26
2021-01-24,SKU0106,0,0,9,10,0.0
2021-01-24,SKU0107,10,0,11,10,4822.8
2021-01-24,SKU0108,0,4,28,10,0.0
2021-01-24,SKU0109,0,11,29,10,0.0
2021-01-24,SKU0110,4,2,6,10,6273.44
2021-01-24,SKU0111,0,4,21,10,0.0
2021-01-24,SKU0112,0,3,11,10,0.0
2021-01-24,SKU0113,0,8,10,10,0.0
2021-01-24,SKU0114,0,0,12,10,0.0
2021-01-24,SKU0115,14,0,10,10,30445.52
2021-01-24,SKU0116,18,0,17,10,40374.9
2021-01-24,SKU0117,0,3,30,10,0.0
2021-01-24,SKU0118,1,0,20,10,458.89
2021-01-24,SKU0119,0,7,23,10,0.0
2021-01-24,SKU0120,2,3,17,10,2505.96
2021-01-24,SKU0121,0,7,5,10,0.0
2021-01-24,SKU0122,3,0,7,10,4550.67
2021-01-24,SKU0123,0,5,11,10,0.0
2021-01-24,SKU0124,0,0,11,10,0.0
2021-01-24,SKU0125,0,0,26,10,0.0
2021-01-24,SKU0126,0,3,26,10,0.0
2021-01-24,SKU0127,5,0,27,10,860.45
2021-01-24,SKU0128,0,0,21,10,0.0
2021-01-24,SKU0129,12,6,19,10,23262.36
2021-01-24,SKU0130,7,0,21,10,2849.7
2021-01-24,SKU0131,10,11,15,10,5069.8
2021-01-24,SKU0132,0,0,22,10,0.0
2021-01-24,SKU0133,11,0,25,10,31922.77
2021-01-24,SKU0134,11,3,24,10,20113.72
2021-01-24,SKU0135,0,3,20,10,0.0
2021-01-24,SKU0136,1,1,6,10,2432.65
2021-01-24,SKU0137,12,0,23,10,17464.92
2021-01-24,SKU0138,1,5,14,10,2375.81
2021-01-24,SKU0139,0,5,24,10,0.0
2021-01-24,SKU0140,9,0,19,10,3748.68
2021-01-24,SKU0141,10,0,27,10,25053.4
2021-01-24,SKU0142,0,0,13,10,0.0
2021-01-24,SKU0143,4,2,29,10,3098.64
2021-01-24,SKU0144,0,8,26,10,0.0
2021-01-24,SKU0145,9,8,13,10,16717.05
2021-01-24,SKU0146,0,2,17,10,0.0
2021-01-24,SKU0147,11,0,18,10,20339.11
2021-01-24,SKU0148,8,0,24,10,10371.68
2021-01-24,SKU0149,0,0,22,10,0.0
2021-01-24,SKU0150,0,3,27,10,0.0
2021-01-24,SKU0151,0,5,14,10,0.0
2021-01-24,SKU0152,12,0,18,10,31388.64
2021-01-24,SKU0153,0,5,16,10,0.0
2021-01-24,SKU0154,0,0,28,10,0.0
2021-01-24,SKU0155,15,0,12,10,11794.8
2021-01-24,SKU0156,7,0,20,10,15844.08
2021-01-24,SKU0157,3,0,8,10,7404.15
2021-01-24,SKU0158,2,0,27,10,810.62
2021-01-24,SKU0159,0,0,14,10,0.0
2021-01-24,SKU0160,0,0,13,10,0.0
2021-01-24,SKU0161,5,3,20,10,2619.5
2021-01-24,SKU0162,0,0,17,10,0.0
2021-01-24,SKU0163,17,2,27,10,16999.49
2021-01-24,SKU0164,0,0,18,10,0.0
2021-01-24,SKU0165,0,0,18,10,0.0
2021-01-24,SKU0166,0,0,7,10,0.0
2021-01-24,SKU0167,0,0,5,10,0.0
2021-01-24,SKU0168,0,3,15,10,0.0
2021-01-24,SKU0169,6,0,30,10,2609.52
2021-01-24,SKU0170,51,9,28,49,8227.83
2021-01-24,SKU0171,1,5,21,10,260.65
2021-01-24,SKU0172,0,0,21,10,0.0
2021-01-24,SKU0173,3,0,15,10,764.43
2021-01-24,SKU0174,1,4,9,10,1814.32
2021-01-24,SKU0175,0,1,5,10,0.0
2021-01-24,SKU0176,0,0,13,10,0.0
2021-01-24,SKU0177,10,0,13,10,10221.7
2021-01-24,SKU0178,1,0,9,10,1563.13
2021-01-24,SKU0179,0,0,11,10,0.0
2021-01-24,SKU0180,0,0,5,10,0.0
2021-01-24,SKU0181,5,0,20,10,1130.4
2021-01-24,SKU0182,4,0,29,10,2505.4
2021-01-24,SKU0183,4,1,22,10,3146.24
2021-01-24,SKU0184,0,0,16,10,0.0
2021-01-24,SKU0185,0,8,15,10,0.0
2021-01-24,SKU0186,0,3,12,10,0.0
2021-01-24,SKU0187,0,0,8,10,0.0
2021-01-24,SKU0188,0,0,20,10,0.0
2021-01-24,SKU0189,6,0,19,10,9713.28
2021-01-24,SKU0190,0,1,5,10,0.0
2021-01-24,SKU0191,0,3,15,10,0.0
2021-01-24,SKU0192,7,3,12,10,1754.83
2021-01-24,SKU0193,0,0,9,10,0.0
2021-01-24,SKU0194,0,0,23,10,0.0
2021-01-24,SKU0195,0,0,18,10,0.0
2021-01-24,SKU0196,0,0,21,10,0.0
2021-01-24,SKU0197,0,0,23,10,0.0
2021-01-24,SKU0198,1,0,30,10,2425.88
2021-01-24,SKU0199,7,3,25,10,16523.36
2021-01-24,SKU0200,0,2,21,10,0.0
2021-01-31,SKU0001,0,5,26,10,0.0
2021-01-31,SKU0002,14,7,24,10,29808.1
2021-01-31,SKU0003,0,1,19,10,0.0
2021-01-31,SKU0004,12,0,28,10,34927.32
2021-01-31,SKU0005,0,0,8,10,0.0
2021-01-31,SKU0006,0,0,28,10,0.0
2021-01-31,SKU0007,10,0,27,10,14031.5
2021-01-31,SKU0008,6,0,18,10,5337.0
2021-01-31,SKU0009,12,5,24,10,4554.36
2021-01-31,SKU0010,0,0,18,10,0.0
2021-01-31,SKU0011,1,6,11,10,1421.75
2021-01-31,SKU0012,0,10,25,10,0.0
2021-01-31,SKU0013,0,0,11,10,0.0
2021-01-31,SKU0014,4,0,13,10,7118.96
2021-01-31,SKU0015,0,4,18,10,0.0
2021-01-31,SKU0016,7,6,26,10,18089.26
2021-01-31,SKU0017,0,0,14,10,0.0
2021-01-31,SKU0018,4,0,17,10,8745.76
2021-01-31,SKU0019,0,0,6,10,0.0
2021-01-31,SKU0020,0,4,8,10,0.0
2021-01-31,SKU0021,9,0,6,10,16144.92
2021-01-31,SKU0022,5,4,6,10,9922.8
2021-01-31,SKU0023,0,0,27,10,0.0
2021-01-31,SKU0024,7,0,26,10,9140.88
2021-01-31,SKU0025,7,0,26,10,1544.76
2021-01-31,SKU0026,9,1,6,10,13793.13
2021-01-31,SKU0027,0,0,7,10,0.0
2021-01-31,SKU0028,0,2,12,10,0.0
2021-01-31,SKU0029,0,0,19,10,0.0
2021-01-31,SKU0030,3,0,13,10,5412.51
2021-01-31,SKU0031,0,3,17,10,0.0
2021-01-31,SKU0032,0,0,9,10,0.0
2021-01-31,SKU0033,3,0,24,10,5355.24
2021-01-31,SKU0034,10,0,13,10,11059.2
2021-01-31,SKU0035,1,0,6,10,1813.65
2021-01-31,SKU0036,0,0,24,10,0.0
2021-01-31,SKU0037,2,0,28,10,5759.64
2021-01-31,SKU0038,2,0,5,10,2997.36
2021-01-31,SKU0039,0,2,16,10,0.0
2021-01-31,SKU0040,2,0,26,10,679.84
2021-01-31,SKU0041,10,0,23,10,15113.1
2021-01-31,SKU0042,3,5,27,10,4569.15
2021-01-31,SKU0043,0,0,15,10,0.0
2021-01-31,SKU0044,6,1,14,10,10548.06
2021-01-31,SKU0045,5,0,23,10,7365.6
2021-01-31,SKU0046,0,2,8,10,0.0
2021-01-31,SKU0047,11,2,11,10,11677.05
2021-01-31,SKU0048,7,1,20,10,11269.65
2021-01-31,SKU0049,3,0,22,10,4118.52
2021-01-31,SKU0050,4,2,8,10,650.72
2021-01-31,SKU0051,2,0,18,10,4992.5
2021-01-31,SKU0052,0,3,14,10,0.0
2021-01-31,SKU0053,5,0,18,10,2533.6
2021-01-31,SKU0054,0,10,29,10,0.0
2021-01-31,SKU0055,9,0,6,10,3733.83
2021-01-31,SKU0056,0,4,30,10,0.0
2021-01-31,SKU0057,0,3,16,10,0.0
2021-01-31,SKU0058,0,0,25,10,0.0
2021-01-31,SKU0059,8,0,16,10,17666.24
2021-01-31,SKU0060,0,0,13,10,0.0
2021-01-31,SKU0061,0,2,25,10,0.0
2021-01-31,SKU0062,0,0,22,10,0.0
2021-01-31,SKU0063,21,5,8,10,16120.02
2021-01-31,SKU0064,1,0,23,10,208.5
2021-01-31,SKU0065,0,0,24,10,0.0
2021-01-31,SKU0066,0,0,15,10,0.0
2021-01-31,SKU0067,9,0,29,10,22557.51
2021-01-31,SKU0068,0,0,21,10,0.0
2021-01-31,SKU0069,0,4,13,10,0.0
2021-01-31,SKU0070,0,1,5,10,0.0
2021-01-31,SKU0071,13,5,22,10,12267.58
2021-01-31,SKU0072,10,8,10,10,15936.7
2021-01-31,SKU0073,11,0,24,10,9265.3
2021-01-31,SKU0074,0,6,18,10,0.0
2021-01-31,SKU0075,0,3,17,10,0.0
2021-01-31,SKU0076,0,0,9,10,0.0
2021-01-31,SKU0077,0,0,23,10,0.0
2021-01-31,SKU0078,0,1,9,10,0.0
2021-01-31,SKU0079,7,0,15,10,18801.02
2021-01-31,SKU0080,0,0,26,10,0.0
2021-01-31,SKU0081,0,2,28,10,0.0
2021-01-31,SKU0082,0,4,30,10,0.0
2021-01-31,SKU0083,6,2,29,10,9628.14
2021-01-31,SKU0084,3,0,19,10,3048.57
2021-01-31,SKU0085,7,7,10,10,16371.88
2021-01-31,SKU0086,0,6,26,10,0.0
2021-01-31,SKU0087,0,0,25,10,0.0
2021-01-31,SKU0088,10,0,30,10,3739.5
2021-01-31,SKU0089,3,0,21,10,6797.07
2021-01-31,SKU0090,9,4,8,10,7750.26
2021-01-31,SKU0091,8,0,18,10,22534.08
2021-01-31,SKU0092,6,5,16,10,4792.86
2021-01-31,SKU0093,0,3,26,10,0.0
2021-01-31,SKU0094,0,4,15,10,0.0
2021-01-31,SKU0095,3,0,13,10,1633.56
2021-01-31,SKU0096,19,3,7,10,11777.72
2021-01-31,SKU0097,6,0,26,10,11029.26
2021-01-31,SKU0098,0,4,24,10,0.0
2021-01-31,SKU0099,1,2,6,10,669.66
2021-01-31,SKU0100,3,0,16,10,2999.82
2021-01-31,SKU0101,0,1,17,10,0.0
2021-01-31,SKU0102,6,0,17,10,17509.8
2021-01-31,SKU0103,9,8,28,10,13969.35
2021-01-31,SKU0104,620,171,8,57,320726.0
2021-01-31,SKU0105,12,0,12,10,1685.04
2021-01-31,SKU0106,3,0,9,10,2298.0
2021-01-31,SKU0107,0,2,11,10,0.0
2021-01-31,SKU0108,0,0,28,10,0.0
2021-01-31,SKU0109,8,0,29,10,3626.48
2021-01-31,SKU0110,10,1,6,10,15683.6
2021-01-31,SKU0111,12,3,21,10,25360.32
2021-01-31,SKU0112,3,0,11,10,5355.72
2021-01-31,SKU0113,0,0,10,10,0.0
2021-01-31,SKU0114,0,3,12,10,0.0
2021-01-31,SKU0115,7,0,10,10,15222.76
2021-01-31,SKU0116,0,0,17,10,0.0
2021-01-31,SKU0117,0,0,30,10,0.0
2021-01-31,SKU0118,0,0,20,10,0.0
2021-01-31,SKU0119,0,7,23,10,0.0
2021-01-31,SKU0120,0,7,17,10,0.0
2021-01-31,SKU0121,10,2,5,10,9727.5
2021-01-31,SKU0122,0,0,7,10,0.0
2021-01-31,SKU0123,4,5,11,10,8089.24
2021-01-31,SKU0124,0,0,11,10,0.0
2021-01-31,SKU0125,0,0,26,10,0.0
2021-01-31,SKU0126,0,0,26,10,0.0
2021-01-31,SKU0127,2,0,27,10,344.18
2021-01-31,SKU0128,0,0,21,10,0.0
2021-01-31,SKU0129,0,12,19,10,0.0
2021-01-31,SKU0130,0,0,21,10,0.0
2021-01-31,SKU0131,0,1,15,10,0.0
2021-01-31,SKU0132,0,1,22,10,0.0
2021-01-31,SKU0133,10,4,25,10,29020.7
2021-01-31,SKU0134,3,4,24,10,5485.56
2021-01-31,SKU0135,4,0,20,10,11223.08
2021-01-31,SKU0136,0,2,6,10,0.0
2021-01-31,SKU0137,0,0,23,10,0.0
2021-01-31,SKU0138,73,19,14,39,173434.13
2021-01-31,SKU0139,0,7,24,10,0.0
2021-01-31,SKU0140,0,4,19,10,0.0
2021-01-31,SKU0141,5,2,27,10,12526.7
2021-01-31,SKU0142,9,3,13,10,21696.93
2021-01-31,SKU0143,10,0,29,10,7746.6
2021-01-31,SKU0144,2,21,26,10,3278.46
2021-01-31,SKU0145,0,0,13,10,0.0
2021-01-31,SKU0146,3,5,17,10,7849.32
2021-01-31,SKU0147,4,0,18,10,7396.04
2021-01-31,SKU0148,0,0,24,10,0.0
2021-01-31,SKU0149,0,5,22,10,0.0
2021-01-31,SKU0150,6,0,27,10,8010.36
2021-01-31,SKU0151,16,0,14,10,31849.6
2021-01-31,SKU0152,0,0,18,10,0.0
2021-01-31,SKU0153,0,0,16,10,0.0
2021-01-31,SKU0154,0,5,28,10,0.0
2021-01-31,SKU0155,1,7,12,10,786.32
2021-01-31,SKU0156,0,0,20,10,0.0
2021-01-31,SKU0157,16,5,8,10,39488.8
2021-01-31,SKU0158,4,0,27,10,1621.24
2021-01-31,SKU0159,0,5,14,10,0.0
2021-01-31,SKU0160,13,5,13,10,23710.18
2021-01-31,SKU0161,0,3,20,10,0.0
2021-01-31,SKU0162,6,0,17,10,14949.18
2021-01-31,SKU0163,15,0,27,10,14999.55
2021-01-31,SKU0164,3,3,18,10,1551.69
2021-01-31,SKU0165,6,0,18,10,16624.86
2021-01-31,SKU0166,4,4,7,10,2320.16
2021-01-31,SKU0167,0,1,5,10,0.0
2021-01-31,SKU0168,2,0,15,10,1090.96
2021-01-31,SKU0169,0,1,30,10,0.0
2021-01-31,SKU0170,131,44,28,158,21134.23
2021-01-31,SKU0171,0,0,21,10,0.0
2021-01-31,SKU0172,7,8,21,10,4245.22
2021-01-31,SKU0173,0,5,15,10,0.0
2021-01-31,SKU0174,0,4,9,10,0.0
2021-01-31,SKU0175,0,5,5,10,0.0
2021-01-31,SKU0176,0,0,13,10,0.0
2021-01-31,SKU0177,5,0,13,10,5110.85
2021-01-31,SKU0178,0,4,9,10,0.0
2021-01-31,SKU0179,0,0,11,10,0.0
2021-01-31,SKU0180,0,2,5,10,0.0
2021-01-31,SKU0181,0,0,20,10,0.0
2021-01-31,SKU0182,3,3,29,10,1879.05
2021-01-31,SKU0183,2,0,22,10,1573.12
2021-01-31,SKU0184,0,0,16,10,0.0
2021-01-31,SKU0185,2,6,15,10,3513.14
2021-01-31,SKU0186,18,2,12,10,23528.88
2021-01-31,SKU0187,0,0,8,10,0.0
2021-01-31,SKU0188,0,5,20,10,0.0
2021-01-31,SKU0189,0,4,19,10,0.0
2021-01-31,SKU0190,0,2,5,10,0.0
2021-01-31,SKU0191,10,4,15,10,25170.3
2021-01-31,SKU0192,10,0,12,10,2506.9
2021-01-31,SKU0193,0,0,9,10,0.0
2021-01-31,SKU0194,2,3,23,10,774.86
2021-01-31,SKU0195,0,0,18,10,0.0
2021-01-31,SKU0196,0,0,21,10,0.0
2021-01-31,SKU0197,1,0,23,10,2940.75
2021-01-31,SKU0198,3,0,30,10,7277.64
2021-01-31,SKU0199,0,5,25,10,0.0
2021-01-31,SKU0200,2,0,21,10,3926.4
2021-02-07,SKU0001,9,0,26,10,24613.92
2021-02-07,SKU0002,0,0,24,10,0.0
2021-02-07,SKU0003,2,0,19,10,1742.04
2021-02-07,SKU0004,6,3,28,10,17463.66
2021-02-07,SKU0005,8,7,8,10,18867.04
2021-02-07,SKU0006,0,2,28,10,0.0
2021-02-07,SKU0007,0,9,27,10,0.0
2021-02-07,SKU0008,0,0,18,10,0.0
2021-02-07,SKU0009,8,6,24,10,3036.24
2021-02-07,SKU0010,16,0,18,10,43480.8
2021-02-07,SKU0011,2,2,11,10,2843.5
2021-02-07,SKU0012,10,3,25,10,6868.5
2021-02-07,SKU0013,0,0,11,10,0.0
2021-02-07,SKU0014,0,3,13,10,0.0
2021-02-07,SKU0015,9,0,18,10,5513.76
2021-02-07,SKU0016,13,0,26,10,33594.34
2021-02-07,SKU0017,15,0,14,10,34495.65
2021-02-07,SKU0018,0,0,17,10,0.0
2021-02-07,SKU0019,0,0,6,10,0.0
2021-02-07,SKU0020,13,0,8,10,24949.6
2021-02-07,SKU0021,0,0,6,10,0.0
2021-02-07,SKU0022,0,0,6,10,0.0
2021-02-07,SKU0023,0,0,27,10,0.0
2021-02-07,SKU0024,11,5,26,10,14364.24
2021-02-07,SKU0025,1,0,26,10,220.68
2021-02-07,SKU0026,4,0,6,10,6130.28
2021-02-07,SKU0027,1,1,7,10,1056.6
2021-02-07,SKU0028,0,0,12,10,0.0
2021-02-07,SKU0029,5,9,19,10,1999.35
2021-02-07,SKU0030,0,0,13,10,0.0
2021-02-07,SKU0031,0,0,17,10,0.0
2021-02-07,SKU0032,0,0,9,10,0.0
2021-02-07,SKU0033,0,0,24,10,0.0
2021-02-07,SKU0034,0,9,13,10,0.0
2021-02-07,SKU0035,1,6,6,10,1813.65
2021-02-07,SKU0036,18,1,24,10,2990.34
2021-02-07,SKU0037,0,0,28,10,0.0
2021-02-07,SKU0038,7,5,5,10,10490.76
2021-02-07,SKU0039,0,5,16,10,0.0
2021-02-07,SKU0040,9,2,26,10,3059.28
2021-02-07,SKU0041,0,0,23,10,0.0
2021-02-07,SKU0042,7,4,27,10,10661.35
2021-02-07,SKU0043,3,0,15,10,8459.1
2021-02-07,SKU0044,3,0,14,10,5274.03
2021-02-07,SKU0045,0,5,23,10,0.0
2021-02-07,SKU0046,0,0,8,10,0.0
2021-02-07,SKU0047,11,0,11,10,11677.05
2021-02-07,SKU0048,0,0,20,10,0.0
2021-02-07,SKU0049,0,2,22,10,0.0
2021-02-07,SKU0050,4,0,8,10,650.72
2021-02-07,SKU0051,16,8,18,10,39940.0
2021-02-07,SKU0052,10,0,14,10,26988.7
2021-02-07,SKU0053,11,0,18,10,5573.92
2021-02-07,SKU0054,0,9,29,10,0.0
2021-02-07,SKU0055,2,0,6,10,829.74
2021-02-07,SKU0056,0,0,30,10,0.0
2021-02-07,SKU0057,0,7,16,10,0.0
2021-02-07,SKU0058,1,1,25,10,2012.33
2021-02-07,SKU0059,0,5,16,10,0.0
2021-02-07,SKU0060,11,0,13,10,25619.88
2021-02-07,SKU0061,0,5,25,10,0.0
2021-02-07,SKU0062,0,0,22,10,0.0
2021-02-07,SKU0063,0,3,8,10,0.0
2021-02-07,SKU0064,10,0,23,10,2085.0
2021-02-07,SKU0065,5,0,24,10,8545.35
2021-02-07,SKU0066,0,2,15,10,0.0
2021-02-07,SKU0067,0,0,29,10,0.0
2021-02-07,SKU0068,6,3,21,10,14663.58
2021-02-07,SKU0069,0,0,13,10,0.0
2021-02-07,SKU0070,8,8,5,10,22907.28
2021-02-07,SKU0071,0,5,22,10,0.0
2021-02-07,SKU0072,11,0,10,10,17530.37
2021-02-07,SKU0073,0,6,24,10,0.0
2021-02-07,SKU0074,13,0,18,10,36588.89
2021-02-07,SKU0075,6,0,17,10,3464.16
2021-02-07,SKU0076,0,5,9,10,0.0
2021-02-07,SKU0077,0,3,23,10,0.0
2021-02-07,SKU0078,12,4,9,10,35734.68
2021-02-07,SKU0079,2,3,15,10,5371.72
2021-02-07,SKU0080,0,0,26,10,0.0
2021-02-07,SKU0081,1,8,28,10,2683.3
2021-02-07,SKU0082,9,0,30,10,24219.0
2021-02-07,SKU0083,3,0,29,10,4814.07
2021-02-07,SKU0084,0,0,19,10,0.0
2021-02-07,SKU0085,0,6,10,10,0.0
2021-02-07,SKU0086,13,0,26,10,26244.66
2021-02-07,SKU0087,0,0,25,10,0.0
2021-02-07,SKU0088,8,0,30,10,2991.6
2021-02-07,SKU0089,0,1,21,10,0.0
2021-02-07,SKU0090,0,4,8,10,0.0
2021-02-07,SKU0091,0,1,18,10,0.0
2021-02-07,SKU0092,7,6,16,10,5591.67
2021-02-07,SKU0093,0,11,26,10,0.0
2021-02-07,SKU0094,5,0,15,10,12551.15
