sku,date,actual_demand,forecast_demand
SKU0006,2025-08-03,164,175.6971440421725
SKU0007,2025-08-03,185,164.67399635750866
SKU0008,2025-08-03,187,187.92561699022463
SKU0009,2025-08-03,142,135.75098481661792
SKU0010,2025-08-03,205,227.32817350248308
SKU0011,2025-08-03,35,45.022851957231616
SKU0012,2025-08-03,42,24.01031016595358
SKU0013,2025-08-03,205,215.72849222434957
SKU0014,2025-08-03,20,19.971059848038994
SKU0015,2025-08-03,171,167.99650450624154
SKU0016,2025-08-03,136,140.81770239836038
SKU0017,2025-08-03,87,75.22775000769428
SKU0018,2025-08-03,429,432.3584801699895
SKU0019,2025-08-03,201,209.41066881717688
SKU0020,2025-08-03,140,144.45433391826668
SKU0021,2025-08-03,137,157.27095785862736
SKU0022,2025-08-03,404,356.8215208669652
SKU0023,2025-08-03,91,95.28569006568813
SKU0024,2025-08-03,180,151.65844196768782
SKU0025,2025-08-03,65,55.48469992831613
SKU0026,2025-08-03,63,50.32799956026409
SKU0027,2025-08-03,134,139.16618444736625
SKU0028,2025-08-03,169,146.15148567519924
SKU0029,2025-08-03,66,71.6868574120656
SKU0030,2025-08-03,59,64.06142943686962
SKU0031,2025-08-03,515,489.88263029655485
SKU0032,2025-08-03,89,94.1537331760865
SKU0033,2025-08-03,273,252.589601832068
SKU0034,2025-08-03,0,1.3274579862615914
SKU0035,2025-08-03,382,326.1568797965593
SKU0036,2025-08-03,0,0.3763013351913824
SKU0037,2025-08-03,117,112.35933075483463
SKU0038,2025-08-03,60,48.684955064510206
SKU0039,2025-08-03,567,566.625650508848
SKU0040,2025-08-03,195,178.3138118941775
SKU0041,2025-08-03,17,20.169375909976942
SKU0042,2025-08-03,120,109.68569546985037
SKU0043,2025-08-03,0,0.12145952806611993
SKU0044,2025-08-03,64,59.491837554484626
SKU0045,2025-08-03,68,75.52902532717484
SKU0046,2025-08-03,48,47.585183282913356
SKU0047,2025-08-03,116,119.65596015181245
SKU0048,2025-08-03,128,130.36422600702824
SKU0049,2025-08-03,2,0.9915055704880201
SKU0050,2025-08-03,408,419.6354120914704
SKU0051,2025-08-03,13,16.830627031534604
SKU0052,2025-08-03,58,58.81372889821344
SKU0053,2025-08-03,100,94.5914550373165
SKU0054,2025-08-03,0,0.17446456828703052
SKU0055,2025-08-03,200,237.47285700002845
SKU0056,2025-08-03,85,75.7783816951631
SKU0057,2025-08-03,209,208.71854567635197
SKU0058,2025-08-03,231,219.03561091601765
SKU0059,2025-08-03,0,0.34821162171162184
SKU0060,2025-08-03,304,327.8136853680338
SKU0061,2025-08-03,17,16.72164621582357
SKU0062,2025-08-03,164,134.4822718506158
SKU0063,2025-08-03,0,0.438268019833085
SKU0064,2025-08-03,92,79.6275401805719
SKU0065,2025-08-03,143,126.64800335680819
SKU0066,2025-08-03,188,171.5555882287473
SKU0067,2025-08-03,64,91.28111048454475
SKU0068,2025-08-03,10,10.258374724122113
SKU0069,2025-08-03,63,52.27375652613688
SKU0070,2025-08-03,65,58.48143744305833
SKU0071,2025-08-03,294,295.3436375753541
SKU0072,2025-08-03,94,86.46569859069254
SKU0073,2025-08-03,406,418.4679146825398
SKU0074,2025-08-03,159,167.3586576455242
SKU0075,2025-08-03,2,0.32556792269590784
SKU0076,2025-08-03,36,35.27600252995618
SKU0077,2025-08-03,70,65.2492663862138
SKU0078,2025-08-03,137,144.42040466500922
SKU0079,2025-08-03,148,129.7359605549625
SKU0080,2025-08-03,0,0.17540823065823066
SKU0081,2025-08-03,48,50.07056017547133
SKU0082,2025-08-03,123,120.95691129646056
SKU0083,2025-08-03,194,174.65703668402534
SKU0084,2025-08-03,103,105.75000253846488
SKU0085,2025-08-03,0,0.17540823065823066
SKU0086,2025-08-03,14,14.628565739609748
SKU0087,2025-08-03,46,51.5541841307279
SKU0088,2025-08-03,37,35.56602275003874
SKU0089,2025-08-03,206,203.48586408730014
SKU0090,2025-08-03,175,158.39082833117865
SKU0091,2025-08-03,2,0.4489139535429903
SKU0092,2025-08-03,155,178.83359050264642
SKU0093,2025-08-03,221,212.95380329578208
SKU0094,2025-08-03,227,213.44177994689923
SKU0095,2025-08-03,191,172.84637427545454
SKU0096,2025-08-03,87,104.35354963228073
SKU0097,2025-08-03,363,357.91223082591074
SKU0098,2025-08-03,65,64.77388431087559
SKU0099,2025-08-03,506,544.004886439584
SKU0100,2025-08-03,132,132.67859282656005
SKU0101,2025-08-03,221,248.8532953892692
SKU0102,2025-08-03,38,49.88364715362491
SKU0103,2025-08-03,0,0.15915277757223073
SKU0104,2025-08-03,48,44.862967519946466
SKU0105,2025-08-03,270,261.5920972194704
SKU0106,2025-08-03,1,0.3989258036720225
SKU0107,2025-08-03,0,0.5334537291313394
SKU0108,2025-08-03,39,50.62737282563214
SKU0109,2025-08-03,114,114.43636748733597
SKU0110,2025-08-03,32,29.28987617855435
SKU0111,2025-08-03,233,223.7273387218477
SKU0112,2025-08-03,250,215.7268470709905
SKU0113,2025-08-03,149,141.01811274099853
SKU0114,2025-08-03,195,159.59791451462513
SKU0115,2025-08-03,335,310.62761150491116
SKU0116,2025-08-03,46,47.11721170198193
SKU0117,2025-08-03,132,143.86638021377794
SKU0118,2025-08-03,106,89.69760971274759
SKU0119,2025-08-03,174,198.102950747205
SKU0120,2025-08-03,296,316.6500084913947
SKU0121,2025-08-03,234,257.76487110809126
SKU0122,2025-08-03,96,113.61059305197863
SKU0123,2025-08-03,415,408.01400471432527
SKU0124,2025-08-03,218,214.79946320495048
SKU0125,2025-08-03,185,162.03185822956567
SKU0126,2025-08-03,187,171.35938311553798
SKU0127,2025-08-03,194,201.05004885128608
SKU0128,2025-08-03,125,108.82694762917824
SKU0129,2025-08-03,63,59.37999438735353
SKU0130,2025-08-03,155,159.87047922384994
SKU0131,2025-08-03,72,71.0355652151294
SKU0132,2025-08-03,142,164.86997257168147
SKU0133,2025-08-03,172,153.77810098032163
SKU0134,2025-08-03,105,112.03581561927597
SKU0135,2025-08-03,87,75.74184423854787
SKU0136,2025-08-03,171,161.90211271531678
SKU0137,2025-08-03,88,79.42478371727123
SKU0138,2025-08-03,116,132.41068354190946
SKU0139,2025-08-03,280,279.300960069573
SKU0140,2025-08-03,332,325.5907071816069
SKU0141,2025-08-03,98,99.04185367652529
SKU0142,2025-08-03,123,112.97987848106207
SKU0143,2025-08-03,201,216.66997204276547
SKU0144,2025-08-03,343,324.4840429124831
SKU0145,2025-08-03,92,88.1829011609799
SKU0146,2025-08-03,75,73.78343185180677
SKU0147,2025-08-03,129,135.85262697502765
SKU0148,2025-08-03,282,290.0214169481517
SKU0149,2025-08-03,230,221.23227461077988
SKU0150,2025-08-03,141,144.21445720340094
SKU0151,2025-08-03,450,453.5524239765946
SKU0152,2025-08-03,0,0.10810484578736562
SKU0153,2025-08-03,189,213.88264119646
SKU0154,2025-08-03,34,37.14978418836879
SKU0155,2025-08-03,161,146.60368854745045
SKU0156,2025-08-03,175,169.55597105940714
SKU0157,2025-08-03,31,22.3899445245914
SKU0158,2025-08-03,93,107.47066746976607
SKU0159,2025-08-03,199,206.91058595573122
SKU0160,2025-08-03,115,100.68127103038518
SKU0161,2025-08-03,248,225.97707489994175
SKU0162,2025-08-03,99,112.32825620072403
SKU0163,2025-08-03,226,213.06459887207967
SKU0164,2025-08-03,1,0.12421045449043465
SKU0165,2025-08-03,169,164.76104465213402
SKU0166,2025-08-03,22,31.131929868495078
SKU0167,2025-08-03,228,199.26228086581415
SKU0168,2025-08-03,407,411.8356883188287
SKU0169,2025-08-03,505,469.9720441196876
SKU0170,2025-08-03,83,82.19050775723673
SKU0171,2025-08-03,166,151.09676474562875
SKU0172,2025-08-03,118,134.70229733591734
SKU0173,2025-08-03,287,304.26200575150153
SKU0174,2025-08-03,18,14.550292890167295
SKU0175,2025-08-03,354,341.54719692755236
SKU0176,2025-08-03,28,23.4097636098339
SKU0177,2025-08-03,58,52.88045650462485
SKU0178,2025-08-03,258,243.25309671137734
SKU0179,2025-08-03,0,0.17540823065823066
SKU0180,2025-08-03,163,158.17529236450727
SKU0181,2025-08-03,593,508.5121551421608
SKU0182,2025-08-03,581,600.4828120066206
SKU0183,2025-08-03,217,219.48592566117833
SKU0184,2025-08-03,17,20.075488606489404
SKU0185,2025-08-03,134,118.69603646282435
SKU0186,2025-08-03,94,82.77939599686624
SKU0187,2025-08-03,168,168.22088693501323
SKU0188,2025-08-03,0,0.4193764168834248
SKU0189,2025-08-03,59,65.56806464631673
SKU0190,2025-08-03,202,202.10239199843835
SKU0191,2025-08-03,0,0.3779416711362719
SKU0192,2025-08-03,24,28.45454506778242
SKU0193,2025-08-03,105,96.82454789665827
SKU0194,2025-08-03,0,0.4316787906347768
SKU0195,2025-08-03,32,22.384988576382547
SKU0196,2025-08-03,27,28.872442418780583
SKU0197,2025-08-03,103,101.49718158940999
SKU0198,2025-08-03,16,23.722660813198086
SKU0199,2025-08-03,180,208.60724523602966
SKU0200,2025-08-03,186,166.87681494414744
SKU0001,2025-08-10,231,212.9272898719031
SKU0002,2025-08-10,544,501.25349321219727
SKU0003,2025-08-10,142,132.68594532642283
SKU0004,2025-08-10,98,87.62063375906962
SKU0005,2025-08-10,48,34.383560676813886
SKU0006,2025-08-10,190,204.86731503092633
SKU0007,2025-08-10,162,161.12421431402504
SKU0008,2025-08-10,214,183.8020564246441
SKU0009,2025-08-10,153,146.23682748674585
SKU0010,2025-08-10,245,234.21821219239965
SKU0011,2025-08-10,49,41.58051783208833
SKU0012,2025-08-10,33,29.93379463804867
SKU0013,2025-08-10,237,233.11825874282889
SKU0014,2025-08-10,29,21.813584156765177
SKU0015,2025-08-10,200,171.94312563901178
SKU0016,2025-08-10,162,128.28579128794726
SKU0017,2025-08-10,107,78.3593604820664
SKU0018,2025-08-10,498,464.9428016760257
SKU0019,2025-08-10,274,215.4210994093558
SKU0020,2025-08-10,141,120.6519467631734
SKU0021,2025-08-10,191,161.41460838198384
SKU0022,2025-08-10,423,357.41535240413754
SKU0023,2025-08-10,108,98.6118415947802
SKU0024,2025-08-10,183,174.4024022813507
SKU0025,2025-08-10,55,62.35443082292177
SKU0026,2025-08-10,52,56.73042240728464
SKU0027,2025-08-10,132,150.24389557061056
SKU0028,2025-08-10,178,156.84184292774123
SKU0029,2025-08-10,79,74.66344682075537
SKU0030,2025-08-10,91,74.25622499744348
SKU0031,2025-08-10,601,517.2755109078629
SKU0032,2025-08-10,107,99.15840760740572
SKU0033,2025-08-10,294,277.6364003824047
SKU0034,2025-08-10,1,0.9120557182554652
SKU0035,2025-08-10,362,344.21556135387766
SKU0036,2025-08-10,0,0.3743135402158229
SKU0037,2025-08-10,100,122.32627139880599
SKU0038,2025-08-10,62,51.77561881775259
SKU0039,2025-08-10,634,550.5000990821683
SKU0040,2025-08-10,181,187.36437218750555
SKU0041,2025-08-10,23,19.15042391018039
SKU0042,2025-08-10,133,127.74336550935406
SKU0043,2025-08-10,0,0.12413399901739415
SKU0044,2025-08-10,69,60.6925464158156
SKU0045,2025-08-10,105,91.03619624261194
SKU0046,2025-08-10,59,51.4262425291933
SKU0047,2025-08-10,131,105.04979284096582
SKU0048,2025-08-10,158,126.88410180503823
SKU0049,2025-08-10,1,1.0643506401292562
SKU0050,2025-08-10,437,393.690054798374
SKU0051,2025-08-10,6,15.12261887533608
SKU0052,2025-08-10,51,60.32263853088766
SKU0053,2025-08-10,104,92.92835805065585
SKU0054,2025-08-10,1,0.15915277757223073
SKU0055,2025-08-10,284,218.3640636413926
SKU0056,2025-08-10,99,77.92877195796888
SKU0057,2025-08-10,232,214.72102358929303
SKU0058,2025-08-10,199,230.93769590969535
SKU0059,2025-08-10,0,0.17540823065823066
SKU0060,2025-08-10,399,413.5339536435788
SKU0061,2025-08-10,25,19.181907021667314
SKU0062,2025-08-10,157,146.4087931891773
SKU0063,2025-08-10,0,0.4276245755245172
SKU0064,2025-08-10,87,81.48165468262599
SKU0065,2025-08-10,138,152.3594428763476
SKU0066,2025-08-10,216,181.05857128310984
SKU0067,2025-08-10,96,81.57880632392622
SKU0068,2025-08-10,8,10.295016203220193
SKU0069,2025-08-10,59,52.675655801810905
SKU0070,2025-08-10,76,71.96314126617227
SKU0071,2025-08-10,372,328.34053597521205
SKU0072,2025-08-10,99,94.06986623064424
SKU0073,2025-08-10,445,444.17902961760456
SKU0074,2025-08-10,203,169.6616103358113
SKU0075,2025-08-10,1,0.4602900151115838
SKU0076,2025-08-10,54,37.69060454050293
SKU0077,2025-08-10,67,62.90000854031027
SKU0078,2025-08-10,173,138.33944739574108
SKU0079,2025-08-10,167,140.506253490038
SKU0080,2025-08-10,0,0.17540823065823066
SKU0081,2025-08-10,52,48.7920872418478
SKU0082,2025-08-10,146,132.2344108340385
SKU0083,2025-08-10,239,216.34730788895519
SKU0084,2025-08-10,130,102.95873015881008
SKU0085,2025-08-10,0,0.17540823065823066
SKU0086,2025-08-10,15,14.05656876747862
SKU0087,2025-08-10,84,53.17969643755739
SKU0088,2025-08-10,60,38.502659481786026
SKU0089,2025-08-10,261,199.15498138583763
SKU0090,2025-08-10,188,189.84939653115703
SKU0091,2025-08-10,2,0.5811147873457989
SKU0092,2025-08-10,149,157.56968997799487
SKU0093,2025-08-10,223,206.97023548508528
SKU0094,2025-08-10,280,237.41898781172495
SKU0095,2025-08-10,203,180.48054253154038
SKU0096,2025-08-10,101,97.50693816970137
SKU0097,2025-08-10,462,437.4472952741704
SKU0098,2025-08-10,74,61.75583284932992
SKU0099,2025-08-10,598,555.574613160575
SKU0100,2025-08-10,138,144.87638809433258
SKU0101,2025-08-10,244,281.9042948159084
SKU0102,2025-08-10,41,41.04973227875177
SKU0103,2025-08-10,1,0.12421045449043465
SKU0104,2025-08-10,50,55.54145333936994
SKU0105,2025-08-10,297,297.99931145406885
SKU0106,2025-08-10,2,0.4273945502396474
SKU0107,2025-08-10,0,0.401730954564783
SKU0108,2025-08-10,47,47.30526251196891
SKU0109,2025-08-10,147,120.32499759962282
SKU0110,2025-08-10,32,28.432850065914845
SKU0111,2025-08-10,244,241.20416187835875
SKU0112,2025-08-10,252,258.7082377523425
SKU0113,2025-08-10,167,141.4676389414726
SKU0114,2025-08-10,221,179.00704693612343
SKU0115,2025-08-10,344,331.2071515267506
SKU0116,2025-08-10,61,53.93627876708106
SKU0117,2025-08-10,160,157.8936313575474
SKU0118,2025-08-10,112,92.77002086363662
SKU0119,2025-08-10,224,213.89224580460203
SKU0120,2025-08-10,321,307.9487754997492
SKU0121,2025-08-10,284,260.4427473863454
SKU0122,2025-08-10,118,91.22957131965552
SKU0123,2025-08-10,524,435.52065645540495
SKU0124,2025-08-10,235,220.13104064746386
SKU0125,2025-08-10,200,184.14247226178065
SKU0126,2025-08-10,184,177.96230155127262
SKU0127,2025-08-10,229,193.55476130786894
SKU0128,2025-08-10,160,122.38603584086168
SKU0129,2025-08-10,74,62.38069587993901
SKU0130,2025-08-10,194,171.6577462796868
SKU0131,2025-08-10,89,74.43156810834957
SKU0132,2025-08-10,186,158.40837188963332
SKU0133,2025-08-10,171,187.55075284472147
SKU0134,2025-08-10,116,103.9242665996563
SKU0135,2025-08-10,81,75.82307484928494
SKU0136,2025-08-10,186,179.43362012951232
SKU0137,2025-08-10,93,76.77750481702218
SKU0138,2025-08-10,137,133.53037218169314
SKU0139,2025-08-10,315,331.05594659726097
SKU0140,2025-08-10,378,359.1360358495672
SKU0141,2025-08-10,102,90.75651329242329
SKU0142,2025-08-10,112,120.88400272635786
SKU0143,2025-08-10,225,226.89758700932344
SKU0144,2025-08-10,376,329.66465703111993
SKU0145,2025-08-10,99,108.61163958125455
SKU0146,2025-08-10,105,77.21452240120612
SKU0147,2025-08-10,138,142.81417444973403
SKU0148,2025-08-10,330,288.636413036131
SKU0149,2025-08-10,255,227.70139538032475
SKU0150,2025-08-10,149,144.74393024082812
SKU0151,2025-08-10,541,491.10135452653316
SKU0152,2025-08-10,0,0.13100482490251608
SKU0153,2025-08-10,241,224.22231290369703
SKU0154,2025-08-10,45,34.55392616619409
SKU0155,2025-08-10,180,161.2720099634287
SKU0156,2025-08-10,217,176.91850170272517
SKU0157,2025-08-10,37,23.87224101573187
SKU0158,2025-08-10,130,101.62594439221995
SKU0159,2025-08-10,208,198.64842262926422
SKU0160,2025-08-10,124,101.73908265872925
SKU0161,2025-08-10,272,286.4621680951892
SKU0162,2025-08-10,125,110.18280161220348
SKU0163,2025-08-10,229,240.88348871012116
SKU0164,2025-08-10,2,0.2019710430914103
SKU0165,2025-08-10,198,169.45457974513545
SKU0166,2025-08-10,31,38.297088863577684
SKU0167,2025-08-10,215,223.10691859603062
SKU0168,2025-08-10,492,459.6012300369702
SKU0169,2025-08-10,560,485.1107064740814
SKU0170,2025-08-10,110,90.19637223758951
SKU0171,2025-08-10,179,152.50799854991436
SKU0172,2025-08-10,141,125.8372302530524
SKU0173,2025-08-10,317,332.8700613379125
SKU0174,2025-08-10,15,17.598341838288338
SKU0175,2025-08-10,398,358.8684043156238
SKU0176,2025-08-10,24,22.783760979618496
SKU0177,2025-08-10,74,59.71094543308182
SKU0178,2025-08-10,306,289.4672057855604
SKU0179,2025-08-10,1,0.17540823065823066
SKU0180,2025-08-10,165,159.28629185923486
SKU0181,2025-08-10,610,580.6466877680277
SKU0182,2025-08-10,675,624.0959659197014
SKU0183,2025-08-10,248,239.6207972893821
SKU0184,2025-08-10,26,17.295478921343484
SKU0185,2025-08-10,147,141.27740764890245
SKU0186,2025-08-10,110,87.87709468319434
SKU0187,2025-08-10,179,173.7667015073009
SKU0188,2025-08-10,1,0.5083583411931382
SKU0189,2025-08-10,75,65.38704683378342
SKU0190,2025-08-10,227,200.3887662396679
SKU0191,2025-08-10,0,0.4082438873451264
SKU0192,2025-08-10,32,28.952333064089444
SKU0193,2025-08-10,139,117.91632222884118
SKU0194,2025-08-10,1,0.396359891965316
SKU0195,2025-08-10,36,22.461272933600263
SKU0196,2025-08-10,35,29.613922948658516
SKU0197,2025-08-10,139,108.76292917894156
SKU0198,2025-08-10,32,21.43294459790207
SKU0199,2025-08-10,210,199.19051363267295
SKU0200,2025-08-10,202,184.78116696500882
SKU0001,2025-08-17,195,196.52963464580793
SKU0002,2025-08-17,392,425.144499706395
SKU0003,2025-08-17,105,126.00611098092692
SKU0004,2025-08-17,78,86.32862250154096
SKU0005,2025-08-17,38,37.28263543478317
SKU0006,2025-08-17,148,172.13652337256153
SKU0007,2025-08-17,126,137.46005870990723
SKU0008,2025-08-17,144,152.62955213172535
SKU0009,2025-08-17,131,140.43759276829778
SKU0010,2025-08-17,202,192.89599453018516
SKU0011,2025-08-17,21,41.738560111813
SKU0012,2025-08-17,29,26.125755538465018
SKU0013,2025-08-17,193,173.37775243333272
SKU0014,2025-08-17,15,20.249788686511266
SKU0015,2025-08-17,145,162.41146530665418
SKU0016,2025-08-17,106,128.98008035054684
SKU0017,2025-08-17,64,75.90169958829605
SKU0018,2025-08-17,342,407.0784570590703
SKU0019,2025-08-17,208,194.1644084017633
SKU0020,2025-08-17,96,115.78981410552139
SKU0021,2025-08-17,123,155.9972826757827
SKU0022,2025-08-17,334,316.8852450149809
SKU0023,2025-08-17,76,90.7130840831901
SKU0024,2025-08-17,122,151.50816445561128
SKU0025,2025-08-17,39,52.25436605844241
SKU0026,2025-08-17,33,48.44945414886449
SKU0027,2025-08-17,116,114.88151544386729
SKU0028,2025-08-17,114,128.42806392358818
SKU0029,2025-08-17,54,56.52954267395456
SKU0030,2025-08-17,74,63.76411037594481
SKU0031,2025-08-17,461,446.7661830232497
SKU0032,2025-08-17,69,91.54471056037119
SKU0033,2025-08-17,203,221.10152864157854
SKU0034,2025-08-17,0,0.47841049587246653
SKU0035,2025-08-17,281,289.7422560990967
SKU0036,2025-08-17,0,0.1236313971559672
SKU0037,2025-08-17,103,111.30534608789259
SKU0038,2025-08-17,34,46.48048167002083
SKU0039,2025-08-17,411,504.76423272596264
SKU0040,2025-08-17,126,158.3256531959785
SKU0041,2025-08-17,22,18.346396152234114
SKU0042,2025-08-17,116,105.69863133484041
SKU0043,2025-08-17,0,0.12161052115500093
SKU0044,2025-08-17,51,57.12381125459221
SKU0045,2025-08-17,70,70.14215598109905
SKU0046,2025-08-17,45,44.152507756606795
SKU0047,2025-08-17,104,101.97248078889035
SKU0048,2025-08-17,100,113.84749981535202
SKU0049,2025-08-17,0,0.730178667368997
SKU0050,2025-08-17,322,368.1997240214448
SKU0051,2025-08-17,11,13.447045330654646
SKU0052,2025-08-17,51,45.80389572855234
SKU0053,2025-08-17,90,89.7745697495567
SKU0054,2025-08-17,1,0.3528646187045819
SKU0055,2025-08-17,193,206.52175800141475
SKU0056,2025-08-17,62,79.98759431913219
SKU0057,2025-08-17,174,166.21627590403696
SKU0058,2025-08-17,161,172.6610006615011
SKU0059,2025-08-17,0,0.17540823065823066
SKU0060,2025-08-17,303,323.41927272067545
SKU0061,2025-08-17,26,16.689817561095886
SKU0062,2025-08-17,109,124.8634531369901
SKU0063,2025-08-17,1,0.3151741520026445
SKU0064,2025-08-17,62,77.74101567286954
SKU0065,2025-08-17,101,122.17638108826651
SKU0066,2025-08-17,165,154.46121410110678
SKU0067,2025-08-17,75,70.6628474588956
SKU0068,2025-08-17,11,10.39758678477738
SKU0069,2025-08-17,49,47.93078530547727
SKU0070,2025-08-17,54,57.60713402240376
SKU0071,2025-08-17,276,287.8628986305389
SKU0072,2025-08-17,63,77.99265178009563
SKU0073,2025-08-17,331,366.0102359587553
SKU0074,2025-08-17,163,174.45220524491833
SKU0075,2025-08-17,0,0.43765142084081043
SKU0076,2025-08-17,30,42.09140804673056
SKU0077,2025-08-17,54,56.768210789865726
SKU0078,2025-08-17,104,127.73446149692401
SKU0079,2025-08-17,135,129.32237089478446
SKU0080,2025-08-17,0,0.17540823065823066
SKU0081,2025-08-17,46,45.163964304084885
SKU0082,2025-08-17,110,107.04452815387555
SKU0083,2025-08-17,149,179.24250816835556
SKU0084,2025-08-17,92,96.77690526719124
SKU0085,2025-08-17,0,0.17540823065823066
SKU0086,2025-08-17,13,15.179411602149004
SKU0087,2025-08-17,41,55.04833119724811
SKU0088,2025-08-17,42,42.0608270630494
SKU0089,2025-08-17,182,192.95641267605714
SKU0090,2025-08-17,132,152.22170177165543
SKU0091,2025-08-17,1,0.6140765469334526
SKU0092,2025-08-17,129,135.00451268344978
SKU0093,2025-08-17,152,188.123562772981
SKU0094,2025-08-17,158,213.20425908379136
SKU0095,2025-08-17,146,152.5748694168091
SKU0096,2025-08-17,65,91.81691151361775
SKU0097,2025-08-17,298,361.8734777390366
